sample_id,class_id,class_name,pixel_count,mean_difference,median_difference,std_difference,min_difference,max_difference,p90_difference
socal-fire_00000727,0,Background,65536,0.07133065164089203,0.04967320337891579,0.06675077229738235,0.0,0.644444465637207,0.1594771146774292
socal-fire_00001233,0,Background,62803,0.2549957036972046,0.20000000298023224,0.24147188663482666,0.0,1.0,0.5764706134796143
socal-fire_00001233,1,No Damage,2733,0.08999471366405487,0.05490196868777275,0.09224101901054382,0.0,0.5385620594024658,0.2245751887559893
hurricane-michael_00000458,0,Background,59715,0.07274920493364334,0.05228757858276367,0.06532025337219238,0.0,0.6915032863616943,0.15555556118488312
hurricane-michael_00000458,1,No Damage,4949,0.06924459338188171,0.03790849447250366,0.08988960087299347,0.0026143789291381836,0.7385621070861816,0.16339869797229767
hurricane-michael_00000458,2,Minor Damage,872,0.09727618843317032,0.060784317553043365,0.0991639643907547,0.006535947322845459,0.6052287220954895,0.22470588386058804
mexico-earthquake_00000009,0,Background,45312,0.07547222077846527,0.05620914697647095,0.06935589015483856,0.0,0.6679738163948059,0.1568627506494522
mexico-earthquake_00000009,1,No Damage,20224,0.10410404205322266,0.0797385647892952,0.09195998311042786,0.0,0.8640522956848145,0.20392157137393951
guatemala-volcano_00000001,0,Background,65371,0.08452264219522476,0.0640522912144661,0.06751890480518341,0.0,0.4091503322124481,0.19477124512195587
guatemala-volcano_00000001,2,Minor Damage,165,0.07664091885089874,0.07320261746644974,0.045034755021333694,0.009150326251983643,0.2692810595035553,0.11660130023956297
socal-fire_00000464,0,Background,65536,0.05046255141496658,0.03790849819779396,0.0431610643863678,0.0,0.38562092185020447,0.10718953609466553
palu-tsunami_00000048,0,Background,60505,0.07106722891330719,0.04575163125991821,0.06872230023145676,0.0,0.7098039984703064,0.15294118225574493
palu-tsunami_00000048,1,No Damage,4769,0.08864439278841019,0.06405229866504669,0.07827739417552948,0.0,0.5398692488670349,0.1921568512916565
palu-tsunami_00000048,3,Major Damage,97,0.21742470562458038,0.24705882370471954,0.11716312915086746,0.016993463039398193,0.42091503739356995,0.3448366105556488
palu-tsunami_00000048,4,Destroyed,165,0.11635570973157883,0.10196078568696976,0.06433549523353577,0.003921568393707275,0.35163402557373047,0.20862747132778167
hurricane-michael_00000543,0,Background,60837,0.05738137662410736,0.04313725605607033,0.051354896277189255,0.0,0.6967320442199707,0.11633988469839096
hurricane-michael_00000543,1,No Damage,4542,0.05500442162156105,0.04313725233078003,0.046043407171964645,0.0013071894645690918,0.41960784792900085,0.1111111119389534
hurricane-michael_00000543,2,Minor Damage,157,0.03209691494703293,0.024836599826812744,0.025140568614006042,0.0,0.1267973929643631,0.06823530346155168
hurricane-matthew_00000090,0,Background,64182,0.08514703810214996,0.06535948067903519,0.07180142402648926,0.0,0.6705882549285889,0.18039216101169586
hurricane-matthew_00000090,2,Minor Damage,1030,0.14012311398983002,0.11372548341751099,0.10588811337947845,0.005228757858276367,0.512418270111084,0.29686275720596317
hurricane-matthew_00000090,3,Major Damage,261,0.13928331434726715,0.10980391502380371,0.10800987482070923,0.005228762980550528,0.5294117331504822,0.3006535768508911
hurricane-matthew_00000090,4,Destroyed,63,0.07266313582658768,0.058823537081480026,0.054019272327423096,0.006535947322845459,0.24444444477558136,0.12941176891326905
socal-fire_00000955,0,Background,65536,0.06241065636277199,0.04575163498520851,0.05466499552130699,0.0,0.6326797604560852,0.13594770431518555
palu-tsunami_00000142,0,Background,64902,0.06889331340789795,0.05228757858276367,0.0573396235704422,0.0013071894645690918,0.5111110806465149,0.1450980305671692
palu-tsunami_00000142,1,No Damage,257,0.17079423367977142,0.16470587253570557,0.11744840443134308,0.003921568393707275,0.5882352590560913,0.31660131812095643
palu-tsunami_00000142,3,Major Damage,20,0.12267972528934479,0.11764705181121826,0.08479849994182587,0.016993463039398193,0.2993464171886444,0.2713725328445435
palu-tsunami_00000142,4,Destroyed,357,0.13423408567905426,0.12287581712007523,0.09190793335437775,0.005228757858276367,0.4248366057872772,0.2619607985019684
hurricane-matthew_00000211,0,Background,65151,0.09202869981527328,0.06928104907274246,0.08149831742048264,0.0,0.7281045913696289,0.19346405565738678
hurricane-matthew_00000211,2,Minor Damage,99,0.10009902715682983,0.0797385647892952,0.07221081107854843,0.011764705181121826,0.3294117748737335,0.22692810595035554
hurricane-matthew_00000211,3,Major Damage,52,0.10065360367298126,0.09019608795642853,0.05197303742170334,0.011764705181121826,0.239215686917305,0.17346405982971191
hurricane-matthew_00000211,4,Destroyed,234,0.11721133440732956,0.09411764144897461,0.08706758916378021,0.0013071894645690918,0.38692811131477356,0.23398692905902863
hurricane-harvey_00000292,0,Background,57106,0.11850285530090332,0.11372549086809158,0.06348478049039841,0.0013071894645690918,0.7019608020782471,0.18692810833454132
hurricane-harvey_00000292,1,No Damage,8430,0.05821490287780762,0.043137263506650925,0.049956247210502625,0.0013071894645690918,0.4562091827392578,0.12156862765550613
socal-fire_00000507,0,Background,59315,0.0583149790763855,0.04183007404208183,0.052634093910455704,0.0,0.5673202872276306,0.1267973929643631
socal-fire_00000507,1,No Damage,6221,0.05449705198407173,0.035294126719236374,0.053368259221315384,0.0,0.4287581741809845,0.1294117569923401
hurricane-michael_00000514,0,Background,63335,0.04457955062389374,0.016993483528494835,0.05638471245765686,0.0,0.7921568751335144,0.1111111044883728
hurricane-michael_00000514,1,No Damage,1887,0.07581076771020889,0.04575163125991821,0.08506637066602707,0.0013071894645690918,0.5477123856544495,0.1738561987876892
hurricane-michael_00000514,2,Minor Damage,80,0.04802287369966507,0.04379085451364517,0.028028277680277824,0.006535952445119619,0.1568627506494522,0.08954248577356344
hurricane-michael_00000514,3,Major Damage,234,0.15506397187709808,0.16013073921203613,0.07686521112918854,0.00784313678741455,0.350326806306839,0.25973857641220094
palu-tsunami_00000020,0,Background,61501,0.09222276508808136,0.07581699639558792,0.07301738858222961,0.0,0.6784313321113586,0.18692810833454132
palu-tsunami_00000020,1,No Damage,967,0.1760677546262741,0.16993467509746552,0.10233009606599808,0.009150326251983643,0.5908496975898743,0.2993464469909668
palu-tsunami_00000020,3,Major Damage,269,0.14605049788951874,0.13464051485061646,0.09564746171236038,0.005228757858276367,0.46405228972435,0.28261439204216005
palu-tsunami_00000020,4,Destroyed,2799,0.14660793542861938,0.1254901885986328,0.09974000602960587,0.005228757858276367,0.5803921818733215,0.3006535768508911
mexico-earthquake_00000153,0,Background,50481,0.045315567404031754,0.013071894645690918,0.06999126821756363,0.0,0.758169949054718,0.12941177189350128
mexico-earthquake_00000153,1,No Damage,15055,0.10801084339618683,0.09150326251983643,0.08272480964660645,0.0,0.7307189106941223,0.21176473796367645
palu-tsunami_00000061,0,Background,58045,0.05552532523870468,0.03921569511294365,0.0531485415995121,0.0,0.7464051842689514,0.10980391502380371
palu-tsunami_00000061,1,No Damage,7491,0.07865491509437561,0.05620916560292244,0.0704052597284317,0.0,0.658823549747467,0.1725490242242813
mexico-earthquake_00000041,0,Background,47089,0.06686125695705414,0.05228758230805397,0.05422292277216911,0.0,0.626143753528595,0.13856209814548492
mexico-earthquake_00000041,1,No Damage,18447,0.08763768523931503,0.07189542055130005,0.06262509524822235,0.0,0.530718982219696,0.1725490242242813
socal-fire_00000169,0,Background,65536,0.0355549156665802,0.022222226485610008,0.03756539151072502,0.0,0.5803921818733215,0.07777778804302216
hurricane-michael_00000541,0,Background,64451,0.09953344613313675,0.08104575425386429,0.06877660006284714,0.0026143789291381836,0.7189542651176453,0.1568627506494522
hurricane-michael_00000541,1,No Damage,677,0.09862426668405533,0.06666666269302368,0.10401064157485962,0.0026143789291381836,0.5856209397315979,0.2206536084413528
hurricane-michael_00000541,2,Minor Damage,195,0.10495726764202118,0.08758170157670975,0.07306808233261108,0.006535947322845459,0.37385621666908264,0.2177777737379074
hurricane-michael_00000541,3,Major Damage,213,0.09028199315071106,0.07581701129674911,0.06758143752813339,0.00784313678741455,0.3620915114879608,0.17856209576129917
hurricane-harvey_00000275,0,Background,65121,0.1408199965953827,0.14771242439746857,0.052098456770181656,0.0,0.6026144027709961,0.19346405565738678
hurricane-harvey_00000275,3,Major Damage,397,0.13102516531944275,0.08758169412612915,0.10621090233325958,0.006535947322845459,0.44052281975746155,0.2737254917621613
hurricane-harvey_00000275,4,Destroyed,18,0.13696444034576416,0.11241831630468369,0.09954643249511719,0.03267974779009819,0.41960784792900085,0.2564705923199654
mexico-earthquake_00000074,0,Background,40413,0.07451993972063065,0.05751634016633034,0.06250754743814468,0.0,0.6196078658103943,0.15555554628372192
mexico-earthquake_00000074,1,No Damage,24618,0.08568920195102692,0.06666666269302368,0.07000196725130081,0.0,0.6705882549285889,0.17777776718139648
mexico-earthquake_00000074,2,Minor Damage,505,0.12280593067407608,0.08104576915502548,0.11246722936630249,0.0013071894645690918,0.5882353186607361,0.2962091624736786
mexico-earthquake_00000182,0,Background,51818,0.05751426890492439,0.018300652503967285,0.08688557147979736,0.0,0.8470588326454163,0.16078431904315948
mexico-earthquake_00000182,1,No Damage,13718,0.11180968582630157,0.08366014808416367,0.09919045865535736,0.0,0.7228758335113525,0.23137255012989044
hurricane-florence_00000461,0,Background,64679,0.08639924973249435,0.058823537081480026,0.07605860382318497,0.0,0.5986928343772888,0.2078431248664856
hurricane-florence_00000461,3,Major Damage,857,0.10483751446008682,0.09803920984268188,0.052441783249378204,0.00784313678741455,0.3803921639919281,0.17124181985855103
santa-rosa-wildfire_00000027,0,Background,63002,0.11748365312814713,0.08235294371843338,0.09568212926387787,0.0,0.6575163006782532,0.2705882489681244
santa-rosa-wildfire_00000027,1,No Damage,530,0.08009619265794754,0.062745101749897,0.05627545714378357,0.006535947322845459,0.2980392277240753,0.15830065906047824
santa-rosa-wildfire_00000027,2,Minor Damage,9,0.051416121423244476,0.03790849819779396,0.025444533675909042,0.026143789291381836,0.1111111119389534,0.07660131007432938
santa-rosa-wildfire_00000027,4,Destroyed,1995,0.1215011402964592,0.10196078568696976,0.08189333230257034,0.00784313678741455,0.5738561749458313,0.24052290618419647
midwest-flooding_00000206,0,Background,64371,0.09343716502189636,0.09281045198440552,0.04838404059410095,0.0,0.5124183297157288,0.14640522003173828
midwest-flooding_00000206,1,No Damage,912,0.09989535808563232,0.0797385573387146,0.07174239307641983,0.003921568393707275,0.40130722522735596,0.20248364806175229
midwest-flooding_00000206,2,Minor Damage,116,0.10110434889793396,0.09803920984268188,0.06361524015665054,0.006535947322845459,0.2222222089767456,0.19542482495307922
midwest-flooding_00000206,3,Major Damage,137,0.10993751138448715,0.07320261746644974,0.10450349003076553,0.0026143789291381836,0.4915032684803009,0.24888887405395507
hurricane-matthew_00000248,0,Background,65169,0.06248610094189644,0.04575163125991821,0.055688995867967606,0.0,0.5999999642372131,0.13333332538604736
hurricane-matthew_00000248,1,No Damage,166,0.09095203876495361,0.0725490152835846,0.07179201394319534,0.009150326251983643,0.5032680034637451,0.15555554628372192
hurricane-matthew_00000248,2,Minor Damage,105,0.12062246352434158,0.08888889104127884,0.07979976385831833,0.011764705181121826,0.30980393290519714,0.24156864583492293
hurricane-matthew_00000248,4,Destroyed,96,0.0966639444231987,0.08888888359069824,0.06267225742340088,0.013071894645690918,0.3032679855823517,0.18169938027858734
socal-fire_00000397,0,Background,65536,0.056312765926122665,0.04575163125991821,0.04305485635995865,0.0,0.3816993534564972,0.11633988469839096
socal-fire_00000268,0,Background,65028,0.06614106148481369,0.05228757858276367,0.05473081395030022,0.0,0.6483660340309143,0.13594771921634674
socal-fire_00000268,1,No Damage,143,0.13560035824775696,0.1111111044883728,0.10046911984682083,0.0026143789291381836,0.430065393447876,0.2922875940799713
socal-fire_00000268,2,Minor Damage,7,0.1402427703142166,0.10326796770095825,0.10093988478183746,0.019607841968536377,0.3620915114879608,0.25385620594024666
socal-fire_00000268,4,Destroyed,358,0.18908606469631195,0.16601306200027466,0.12302379310131073,0.00784313678741455,0.5294117331504822,0.3807843208312988
guatemala-volcano_00000010,0,Background,65532,0.38021060824394226,0.36993464827537537,0.238804429769516,0.0,0.8784313797950745,0.7124183177947998
guatemala-volcano_00000010,4,Destroyed,4,0.16339868307113647,0.15294116735458374,0.027232248336076736,0.13986927270889282,0.2078431397676468,0.19450980722904207
santa-rosa-wildfire_00000058,0,Background,46392,0.05975182354450226,0.04575163125991821,0.05032838508486748,0.0,0.5215685963630676,0.1254901885986328
santa-rosa-wildfire_00000058,1,No Damage,14690,0.039679743349552155,0.032679736614227295,0.03015594370663166,0.0,0.30980393290519714,0.07581698894500732
santa-rosa-wildfire_00000058,4,Destroyed,4454,0.11455753445625305,0.10326799750328064,0.07312451303005219,0.0013071894645690918,0.45490196347236633,0.21568627655506134
hurricane-florence_00000309,0,Background,64675,0.06886860728263855,0.04575163498520851,0.06744475662708282,0.0,0.5699346661567688,0.14771240949630737
hurricane-florence_00000309,1,No Damage,861,0.08311205357313156,0.04444444552063942,0.09803483635187149,0.0,0.70457524061203,0.20392155647277832
hurricane-michael_00000244,0,Background,65536,0.03968091309070587,0.0313725508749485,0.03021189570426941,0.0013071894645690918,0.6758170127868652,0.06797385960817337
hurricane-matthew_00000202,0,Background,65263,0.08477512001991272,0.07058823108673096,0.06405620276927948,0.0,0.6026144027709961,0.16862744092941284
hurricane-matthew_00000202,2,Minor Damage,25,0.180967316031456,0.16732025146484375,0.09529910236597061,0.026143798604607582,0.40392157435417175,0.31843138337135324
hurricane-matthew_00000202,3,Major Damage,80,0.09040849655866623,0.08366012573242188,0.053155556321144104,0.009150326251983643,0.32549020648002625,0.14836601763963705
hurricane-matthew_00000202,4,Destroyed,168,0.15385153889656067,0.13071894645690918,0.09970968216657639,0.01437908411026001,0.4104574918746948,0.3049673318862915
midwest-flooding_00000352,0,Background,64479,0.04614333435893059,0.03529411554336548,0.03899186849594116,0.0,0.6026144027709961,0.09934639930725098
midwest-flooding_00000352,1,No Damage,1042,0.08890896290540695,0.0640522837638855,0.0739179402589798,0.0013071894645690918,0.48496732115745544,0.16980392634868618
midwest-flooding_00000352,2,Minor Damage,15,0.051938995718955994,0.04967319965362549,0.01979844644665718,0.0156862735748291,0.10457517951726913,0.06823529452085494
hurricane-harvey_00000221,0,Background,65464,0.15530753135681152,0.125490203499794,0.09440668672323227,0.0013071894645690918,0.6366013288497925,0.2862745225429535
hurricane-harvey_00000221,4,Destroyed,72,0.14173929393291473,0.1366013139486313,0.09195521473884583,0.0026143789291381836,0.3150326907634735,0.2818300515413284
socal-fire_00000204,0,Background,65453,0.05432428792119026,0.03790849819779396,0.049345776438713074,0.0,0.47973859310150146,0.12287583202123642
socal-fire_00000204,4,Destroyed,83,0.1844082474708557,0.1751633882522583,0.07730450481176376,0.0156862735748291,0.40392160415649414,0.2951634109020233
santa-rosa-wildfire_00000059,0,Background,64293,0.04586457461118698,0.03660130873322487,0.03409703075885773,0.0,0.5947712063789368,0.08758171647787094
santa-rosa-wildfire_00000059,1,No Damage,1243,0.049323003739118576,0.03398692607879639,0.044679973274469376,0.0,0.32156863808631897,0.09803923219442368
socal-fire_00000927,0,Background,65536,0.03925815224647522,0.0313725471496582,0.031396180391311646,0.0,0.4431372582912445,0.0797385573387146
midwest-flooding_00000085,0,Background,65523,0.04580039903521538,0.03660130500793457,0.04624379798769951,0.0,0.867973804473877,0.08627451211214066
midwest-flooding_00000085,1,No Damage,8,0.15702614188194275,0.11568628251552582,0.09552425146102905,0.06666667014360428,0.34379085898399353,0.268758162856102
midwest-flooding_00000085,2,Minor Damage,5,0.10849672555923462,0.09411764144897461,0.040863003581762314,0.06666666269302368,0.17777776718139648,0.1584313690662384
santa-rosa-wildfire_00000047,0,Background,62469,0.08567546308040619,0.06535948067903519,0.06409450620412827,0.0,0.6522875428199768,0.16732025146484375
santa-rosa-wildfire_00000047,2,Minor Damage,47,0.073981374502182,0.03790849447250366,0.07339836657047272,0.018300652503967285,0.3307189643383026,0.17098040580749507
santa-rosa-wildfire_00000047,4,Destroyed,3020,0.17010000348091125,0.13856209814548492,0.11175334453582764,0.0026143789291381836,0.7542483806610107,0.32810458540916443
hurricane-harvey_00000170,0,Background,50059,0.06664219498634338,0.05359477922320366,0.05148797854781151,0.0,0.6457516551017761,0.13464051485061646
hurricane-harvey_00000170,1,No Damage,15477,0.06691920012235641,0.04836602136492729,0.05995752662420273,0.0,0.5254902243614197,0.1424836665391922
hurricane-florence_00000264,0,Background,65286,0.10026445984840393,0.09934640675783157,0.0636742115020752,0.0,0.4810457229614258,0.18431372940540314
hurricane-florence_00000264,1,No Damage,197,0.09957864135503769,0.08104575425386429,0.07629921287298203,0.005228757858276367,0.4771241843700409,0.1939869314432144
hurricane-florence_00000264,2,Minor Damage,53,0.0716734528541565,0.06013071909546852,0.05417885631322861,0.0156862735748291,0.22875817120075226,0.1435294181108475
socal-fire_00000873,0,Background,65536,0.05195348337292671,0.040522877126932144,0.04035577178001404,0.0,0.3464052677154541,0.10849672555923462
socal-fire_00001162,0,Background,64999,0.05348583310842514,0.039215683937072754,0.049570269882678986,0.0,0.7058823108673096,0.11503267288208008
socal-fire_00001162,1,No Damage,537,0.10062925517559052,0.06797385215759277,0.0953715443611145,0.003921568393707275,0.5777777433395386,0.2214379042387009
hurricane-michael_00000284,0,Background,57933,0.0947275459766388,0.09803921729326248,0.0667884573340416,0.0,0.9058823585510254,0.1594771295785904
hurricane-michael_00000284,1,No Damage,3069,0.14866267144680023,0.10588234663009644,0.12788116931915283,0.0013071894645690918,0.6601307392120361,0.3333333432674408
hurricane-michael_00000284,2,Minor Damage,2445,0.12408517301082611,0.08758169412612915,0.11409498006105423,0.0013071894645690918,0.729411780834198,0.2922875940799712
hurricane-michael_00000284,3,Major Damage,2089,0.19770412147045135,0.16732029616832733,0.1438121497631073,0.0,0.7529411911964417,0.3986928164958954
socal-fire_00000810,0,Background,64829,0.06935738772153854,0.05098039284348488,0.0613587386906147,0.0,0.5372548699378967,0.15163399279117584
socal-fire_00000810,1,No Damage,80,0.1050490289926529,0.08366014063358307,0.08187621831893921,0.011764705181121826,0.3921569287776947,0.1942483693361283
socal-fire_00000810,4,Destroyed,627,0.10507552325725555,0.09150326997041702,0.06249647215008736,0.003921568393707275,0.3830065429210663,0.1913725525140762
hurricane-florence_00000168,0,Background,65536,0.04000387713313103,0.032679736614227295,0.02826928161084652,0.0,0.33725491166114807,0.07581699639558792
mexico-earthquake_00000191,0,Background,49492,0.042554207146167755,0.013071894645690918,0.06631255149841309,0.0,0.7633987069129944,0.12941177189350128
mexico-earthquake_00000191,1,No Damage,16044,0.10502392798662186,0.0797385647892952,0.08957953751087189,0.0013071894645690918,0.5960783958435059,0.21830065548419952
socal-fire_00000991,0,Background,65536,0.02822311595082283,0.016993463039398193,0.031572870910167694,0.0,0.4274509847164154,0.06666666269302368
palu-tsunami_00000000,0,Background,61256,0.0927545353770256,0.07581699639558792,0.07250572741031647,0.0,0.5999999642372131,0.1895424872636795
palu-tsunami_00000000,1,No Damage,4075,0.095726378262043,0.08366012573242188,0.06718988716602325,0.0013071894645690918,0.430065393447876,0.18300653398036956
palu-tsunami_00000000,3,Major Damage,31,0.0513177290558815,0.04575163125991821,0.03307951241731644,0.003921568393707275,0.11372548341751099,0.0954248309135437
palu-tsunami_00000000,4,Destroyed,174,0.16108481585979462,0.15163397789001465,0.08576355129480362,0.00784313678741455,0.3934640884399414,0.27673203945159913
socal-fire_00000187,0,Background,65536,0.05516798421740532,0.03660130873322487,0.054929956793785095,0.0,0.6496732234954834,0.13006536662578583
midwest-flooding_00000126,0,Background,65536,0.05069432407617569,0.040522877126932144,0.03681839257478714,0.0,0.47973859310150146,0.10065358877182007
hurricane-michael_00000402,0,Background,59740,0.06711132079362869,0.0470588319003582,0.06661120802164078,0.0,0.7176470756530762,0.15294118225574493
hurricane-michael_00000402,1,No Damage,3841,0.09828153252601624,0.06535947322845459,0.09844652563333511,0.0,0.6954247951507568,0.23529410362243652
hurricane-michael_00000402,2,Minor Damage,1322,0.0921657606959343,0.0640522912144661,0.08347634226083755,0.0013071894645690918,0.5071895122528076,0.21032678931951534
hurricane-michael_00000402,3,Major Damage,471,0.10397013276815414,0.06797385215759277,0.0843476951122284,0.0013071894645690918,0.43660131096839905,0.19869279861450195
hurricane-michael_00000402,4,Destroyed,162,0.11252320557832718,0.08627451956272125,0.0877976194024086,0.0026143789291381836,0.430065393447876,0.24418300688266756
socal-fire_00001319,0,Background,65536,0.058123424649238586,0.04444444552063942,0.04961758479475975,0.0,0.6483660340309143,0.12156862765550613
hurricane-michael_00000392,0,Background,65020,0.11412826925516129,0.11895424872636795,0.05798342078924179,0.0013071894645690918,0.6104574799537659,0.18039214611053467
hurricane-michael_00000392,1,No Damage,185,0.17064829170703888,0.14771242439746857,0.11359330266714096,0.006535947322845459,0.43921568989753723,0.3469281256198883
hurricane-michael_00000392,2,Minor Damage,331,0.14030370116233826,0.1111111044883728,0.11616864800453186,0.00784313678741455,0.5895424485206604,0.29411765933036804
mexico-earthquake_00000168,0,Background,56696,0.06829807907342911,0.05751634016633034,0.050366878509521484,0.0,0.529411792755127,0.13202615082263947
mexico-earthquake_00000168,1,No Damage,8840,0.0976911336183548,0.07712418586015701,0.07539118081331253,0.0,0.7071895599365234,0.1895424872636795
midwest-flooding_00000436,0,Background,65447,0.17925435304641724,0.1895424872636795,0.04537077248096466,0.0013071894645690918,0.7803921699523926,0.21437908709049225
midwest-flooding_00000436,4,Destroyed,89,0.17451713979244232,0.1111111044883728,0.1504642367362976,0.018300652503967285,0.5490196347236633,0.44575161337852487
hurricane-matthew_00000222,0,Background,65361,0.0923442468047142,0.07320261746644974,0.07542573660612106,0.0,0.6352941393852234,0.19346404075622559
hurricane-matthew_00000222,2,Minor Damage,34,0.09596310555934906,0.061437927186489105,0.08320300281047821,0.005228757858276367,0.30849674344062805,0.2109803944826126
hurricane-matthew_00000222,3,Major Damage,27,0.09847494959831238,0.0784313753247261,0.05685676634311676,0.00784313678741455,0.21830065548419952,0.1814379304647446
hurricane-matthew_00000222,4,Destroyed,114,0.1114092469215393,0.08888888359069824,0.08131644129753113,0.006535947322845459,0.3777778148651123,0.23581699430942535
hurricane-florence_00000139,0,Background,65284,0.2754092812538147,0.21307189762592316,0.22954365611076355,0.0013071894645690918,0.915032684803009,0.6470587849617004
hurricane-florence_00000139,3,Major Damage,252,0.20318497717380524,0.23856207728385925,0.10688547044992447,0.02222222089767456,0.41307196021080017,0.32418301701545715
hurricane-michael_00000029,0,Background,65536,0.08547727018594742,0.05882352590560913,0.08176490664482117,0.0,0.5830065011978149,0.19477124512195587
hurricane-michael_00000056,0,Background,60842,0.06365025043487549,0.0470588244497776,0.05513904243707657,0.0,0.530718982219696,0.12941177189350128
hurricane-michael_00000056,1,No Damage,3265,0.08217477798461914,0.06666666269302368,0.06415475904941559,0.0013071894645690918,0.43660128116607666,0.16993464529514313
hurricane-michael_00000056,2,Minor Damage,1021,0.08858033269643784,0.07320261001586914,0.06698372215032578,0.003921568393707275,0.38562095165252686,0.19346405565738678
hurricane-michael_00000056,3,Major Damage,408,0.13809752464294434,0.10326796770095825,0.11703028529882431,0.003921568393707275,0.4575163424015045,0.3389542579650879
mexico-earthquake_00000019,0,Background,47088,0.1044030711054802,0.09019608050584793,0.07509757578372955,0.0,0.6209149956703186,0.20915032923221588
mexico-earthquake_00000019,1,No Damage,18448,0.09424562007188797,0.07450982183218002,0.07284492999315262,0.0,0.543790876865387,0.1895424872636795
midwest-flooding_00000117,0,Background,65141,0.06305200606584549,0.03921568766236305,0.07573441416025162,0.0,0.7071895599365234,0.13464051485061646
midwest-flooding_00000117,1,No Damage,191,0.16294699907302856,0.13071896135807037,0.1263768970966339,0.006535947322845459,0.6287581324577332,0.34248366951942444
midwest-flooding_00000117,2,Minor Damage,12,0.1800653487443924,0.18169933557510376,0.07891666889190674,0.054901957511901855,0.2888889014720917,0.27830066680908205
midwest-flooding_00000117,3,Major Damage,179,0.1268557906150818,0.08235293626785278,0.12834756076335907,0.003921568393707275,0.7150326371192932,0.2891503393650055
midwest-flooding_00000117,4,Destroyed,13,0.18572145700454712,0.09803923219442368,0.14382508397102356,0.03006535768508911,0.48366013169288635,0.34588231444358825
santa-rosa-wildfire_00000225,0,Background,52689,0.03972814977169037,0.02091503143310547,0.05235419422388077,0.0,0.5241830348968506,0.1111111119389534
santa-rosa-wildfire_00000225,1,No Damage,12847,0.045340973883867264,0.027450978755950928,0.05224618315696716,0.0,0.5686274170875549,0.10588236898183823
hurricane-matthew_00000264,0,Background,65519,0.0892147347331047,0.07058823853731155,0.07318279147148132,0.0,0.7241830229759216,0.18431372940540314
hurricane-matthew_00000264,4,Destroyed,17,0.05121107026934624,0.04967319965362549,0.03121913969516754,0.01437908411026001,0.11764705181121826,0.09856208562850953
hurricane-michael_00000025,0,Background,65536,0.06629163771867752,0.04575163125991821,0.06493924558162689,0.0013071894645690918,0.785620927810669,0.13202615082263947
santa-rosa-wildfire_00000293,0,Background,65438,0.10095243901014328,0.08366013318300247,0.07162360846996307,0.0013071894645690918,0.5176470875740051,0.19738562405109406
santa-rosa-wildfire_00000293,4,Destroyed,98,0.19294387102127075,0.19411766529083252,0.10571008175611496,0.03529411554336548,0.6313725113868713,0.3313725590705871
hurricane-florence_00000269,0,Background,65460,0.06590867042541504,0.0470588319003582,0.05845388397574425,0.0,0.5581700205802917,0.1437908560037613
hurricane-florence_00000269,3,Major Damage,76,0.12767457962036133,0.06339868903160095,0.13098585605621338,0.0,0.441830039024353,0.33986929059028625
midwest-flooding_00000337,0,Background,65103,0.053643159568309784,0.03529411926865578,0.049111444503068924,0.0,0.3189542591571808,0.13333332538604736
midwest-flooding_00000337,1,No Damage,433,0.11788253486156464,0.09281045198440552,0.09108223766088486,0.0026143789291381836,0.5163398385047913,0.24183008968830108
hurricane-harvey_00000168,0,Background,49143,0.08287069946527481,0.06666667014360428,0.06753888726234436,0.0,0.7516339421272278,0.16732026636600494
hurricane-harvey_00000168,3,Major Damage,16393,0.11008580774068832,0.06797385960817337,0.12196271866559982,0.0,0.7215685844421387,0.2718954384326935
hurricane-harvey_00000517,0,Background,64672,0.0692964717745781,0.053594768047332764,0.06571276485919952,0.0,0.5633987188339233,0.14640522003173828
hurricane-harvey_00000517,3,Major Damage,864,0.09491194784641266,0.05620914697647095,0.08933040499687195,0.006535947322845459,0.43398693203926086,0.2462745100259782
socal-fire_00001179,0,Background,65536,0.07575336843729019,0.04967319965362549,0.08213990926742554,0.0,0.5895424485206604,0.1882352977991104
hurricane-michael_00000204,0,Background,60028,0.09811808913946152,0.0954248383641243,0.06669061630964279,0.0013071894645690918,0.8104575276374817,0.16993463039398193
hurricane-michael_00000204,1,No Damage,583,0.12150360643863678,0.0941176488995552,0.095005564391613,0.005228757858276367,0.5411764979362488,0.24705882072448732
hurricane-michael_00000204,2,Minor Damage,4172,0.12706683576107025,0.09934639930725098,0.1067376583814621,0.003921568393707275,0.7215686440467834,0.2613071769475938
hurricane-michael_00000204,3,Major Damage,543,0.1598406434059143,0.14509804546833038,0.10035990923643112,0.00784313678741455,0.545098066329956,0.2988235414028168
hurricane-michael_00000204,4,Destroyed,210,0.16485528647899628,0.13594770431518555,0.12297297269105911,0.005228757858276367,0.547712504863739,0.3337255269289017
palu-tsunami_00000084,0,Background,31126,0.07001111656427383,0.054901957511901855,0.056923262774944305,0.0,0.6732025742530823,0.1450980305671692
palu-tsunami_00000084,1,No Damage,34410,0.05816381797194481,0.040522873401641846,0.05832483991980553,0.0,0.6823528409004211,0.125490203499794
midwest-flooding_00000003,0,Background,48858,0.07519938051700592,0.05751633644104004,0.061633095145225525,0.0013071894645690918,0.4888889491558075,0.1607843041419983
midwest-flooding_00000003,1,No Damage,16484,0.08103282749652863,0.061437904834747314,0.07049451023340225,0.0013071894645690918,0.7124183177947998,0.16732026636600494
